poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166505,476,lv,d,lv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Newsom,18945,Gavin Newsom,6
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166505,476,lv,d,lv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Cooper,28743,Roy A. Cooper,1
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166505,476,lv,d,lv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Landrieu,28793,Mitch Landrieu,0
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166505,476,lv,d,lv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Raimondo,28745,Gina M. Raimondo,0
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166505,476,lv,d,lv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,P. Murphy,28794,Philip Murphy,1
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166505,476,lv,d,lv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Pritzker,28732,J.B. Pritzker,2
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166505,476,lv,d,lv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Adams,28744,Eric L. Adams,1
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166505,476,lv,d,lv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Polis,29345,Jared Polis,1
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166505,476,lv,d,lv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Warnock,30192,Raphael Warnock,2
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166506,523,rv,d,rv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Harris,16661,Kamala Harris,24
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166506,523,rv,d,rv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Ocasio-Cortez,16664,Alexandria Ocasio-Cortez,5
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166506,523,rv,d,rv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Klobuchar,16671,Amy Klobuchar,6
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166506,523,rv,d,rv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Abrams,16708,Stacey Abrams,3
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166506,523,rv,d,rv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Beshear,28587,Andy Beshear,1
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166506,523,rv,d,rv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Buttigieg,16662,Pete Buttigieg,11
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166506,523,rv,d,rv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Whitmer,28588,Gretchen Whitmer,3
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166506,523,rv,d,rv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Booker,16666,Cory A. Booker,3
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166506,523,rv,d,rv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Warren,19237,Elizabeth Warren,5
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166506,523,rv,d,rv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Newsom,18945,Gavin Newsom,5
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166506,523,rv,d,rv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Cooper,28743,Roy A. Cooper,0
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166506,523,rv,d,rv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Landrieu,28793,Mitch Landrieu,0
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166506,523,rv,d,rv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Raimondo,28745,Gina M. Raimondo,1
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166506,523,rv,d,rv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,P. Murphy,28794,Philip Murphy,1
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166506,523,rv,d,rv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Pritzker,28732,J.B. Pritzker,3
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166506,523,rv,d,rv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Adams,28744,Eric L. Adams,1
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166506,523,rv,d,rv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Polis,29345,Jared Polis,1
81854,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,B/C,Online,,12/12/2022,12/14/2022,,,,166506,523,rv,d,rv-d,,12/16/2022 21:19,,https://echeloninsights.com/in-the-news/december-2022-omnibus-2/,,FALSE,,8915,2024,U.S. President,0,,,primary,FALSE,FALSE,,DEM,Warnock,30192,Raphael Warnock,3
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166507,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Trump,16651,Donald Trump,40
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166507,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,DeSantis,16646,Ron DeSantis,35
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166507,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Pence,16638,Mike Pence,7
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166507,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Haley,16640,Nimrata R. Haley,4
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166507,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Cheney,20699,Liz Cheney,3
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166507,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Cruz,16641,Ted Cruz,2
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166507,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,T. Scott,16648,Tim Scott,1
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166507,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Rubio,16643,Marco Rubio,1
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166507,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Christie,16659,Chris Christie,1
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166507,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Hogan,16657,Larry Hogan,1
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166507,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Abbott,16740,Greg Abbott,1
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166507,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Pompeo,16652,Mike Pompeo,0
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166507,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Kemp,30792,Brian Kemp,0
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166507,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Youngkin,28708,Glenn Youngkin,0
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166507,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Noem,16649,Kristi Noem,0
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166507,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Sununu,30056,Chris Sununu,0
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166507,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Hutchinson,30191,Asa Hutchinson,0
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166507,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Hawley,16656,Josh Hawley,0
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166507,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,R. Scott,16647,Rick Scott,0
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166507,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Crenshaw,16704,Dan Crenshaw,0
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166508,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,DeSantis,16646,Ron DeSantis,52
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166508,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Pence,16638,Mike Pence,14
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166508,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Cruz,16641,Ted Cruz,5
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166508,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Haley,16640,Nimrata R. Haley,5
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166508,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Cheney,20699,Liz Cheney,3
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166508,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Pompeo,16652,Mike Pompeo,2
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166508,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Noem,16649,Kristi Noem,1
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166508,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Abbott,16740,Greg Abbott,1
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166508,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Rubio,16643,Marco Rubio,1
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166508,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Christie,16659,Chris Christie,1
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166508,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Kemp,30792,Brian Kemp,1
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166508,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,T. Scott,16648,Tim Scott,1
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166508,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Hawley,16656,Josh Hawley,1
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166508,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,R. Scott,16647,Rick Scott,0
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166508,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Hogan,16657,Larry Hogan,0
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166508,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Hutchinson,30191,Asa Hutchinson,0
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166508,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Sununu,30056,Chris Sununu,0
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166508,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Youngkin,28708,Glenn Youngkin,0
81855,1347,Cygnal Political,,,Cygnal,67,Cygnal,B+,,,12/12/2022,12/14/2022,,,,166508,1019,lv,r,lv-r,,12/19/2022 8:30,,https://www.cygn.al/poll-midterm-shakeup-desantis-within-5-percent-of-trump/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Crenshaw,16704,Dan Crenshaw,0
81865,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/12/2022,12/14/2022,,,,166545,2476,rv,r,rv-r,TRUE,12/20/2022 9:17,,https://morningconsult.com/2024-gop-primary-election-tracker/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Trump,16651,Donald Trump,49
81865,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/12/2022,12/14/2022,,,,166545,2476,rv,r,rv-r,TRUE,12/20/2022 9:17,,https://morningconsult.com/2024-gop-primary-election-tracker/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,DeSantis,16646,Ron DeSantis,32
81865,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/12/2022,12/14/2022,,,,166545,2476,rv,r,rv-r,TRUE,12/20/2022 9:17,,https://morningconsult.com/2024-gop-primary-election-tracker/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Pence,16638,Mike Pence,7
81865,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/12/2022,12/14/2022,,,,166545,2476,rv,r,rv-r,TRUE,12/20/2022 9:17,,https://morningconsult.com/2024-gop-primary-election-tracker/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Haley,16640,Nimrata R. Haley,2
81865,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/12/2022,12/14/2022,,,,166545,2476,rv,r,rv-r,TRUE,12/20/2022 9:17,,https://morningconsult.com/2024-gop-primary-election-tracker/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Cheney,20699,Liz Cheney,2
81865,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/12/2022,12/14/2022,,,,166545,2476,rv,r,rv-r,TRUE,12/20/2022 9:17,,https://morningconsult.com/2024-gop-primary-election-tracker/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Cruz,16641,Ted Cruz,3
81865,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/12/2022,12/14/2022,,,,166545,2476,rv,r,rv-r,TRUE,12/20/2022 9:17,,https://morningconsult.com/2024-gop-primary-election-tracker/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Abbott,16740,Greg Abbott,1
81865,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/12/2022,12/14/2022,,,,166545,2476,rv,r,rv-r,TRUE,12/20/2022 9:17,,https://morningconsult.com/2024-gop-primary-election-tracker/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Noem,16649,Kristi Noem,0
81865,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/12/2022,12/14/2022,,,,166545,2476,rv,r,rv-r,TRUE,12/20/2022 9:17,,https://morningconsult.com/2024-gop-primary-election-tracker/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Pompeo,16652,Mike Pompeo,1
81865,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/12/2022,12/14/2022,,,,166545,2476,rv,r,rv-r,TRUE,12/20/2022 9:17,,https://morningconsult.com/2024-gop-primary-election-tracker/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,Youngkin,28708,Glenn Youngkin,0
81865,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B,Online,,12/12/2022,12/14/2022,,,,166545,2476,rv,r,rv-r,TRUE,12/20/2022 9:17,,https://morningconsult.com/2024-gop-primary-election-tracker/,,FALSE,,8916,2024,U.S. President,0,,,primary,FALSE,FALSE,,REP,T. Scott,16648,Tim Scott,1
